"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20260717","8호선","천호(풍납토성)","14604","16807","20260720"
"20260717","5호선","천호(풍납토성)","18375","17127","20260720"
"20260717","7호선","철산","15242","15202","20260720"
"20260717","5호선","청구","2293","2402","20260720"
"20260717","6호선","청구","2779","2570","20260720"
"20260717","7호선","청담","9454","10313","20260720"
"20260717","공항철도 1호선","청라국제도시","5524","5220","20260720"
"20260717","1호선","청량리(서울시립대입구)","20926","21202","20260720"
"20260717","경원선","청량리(서울시립대입구)","18838","19750","20260720"
"20260717","분당선","청명","2955","2732","20260720"
"20260717","경원선","청산","168","147","20260720"
"20260717","경춘선","청평","2172","2453","20260720"
"20260717","경강선","초월","2599","2343","20260720"
"20260717","안산선","초지","3354","3101","20260720"
"20260717","4호선","총신대입구(이수)","14835","15716","20260720"
"20260717","경춘선","춘천","2219","2106","20260720"
"20260717","3호선","충무로","9","0","20260720"
"20260717","4호선","충무로","18502","19727","20260720"
"20260717","2호선","충정로(경기대입구)","5032","5189","20260720"
"20260717","5호선","충정로(경기대입구)","2059","2017","20260720"
"20260717","경의선","탄현","5393","5068","20260720"
"20260717","장항선","탕정","1831","1682","20260720"
"20260717","7호선","태릉입구","6551","5970","20260720"
"20260717","6호선","태릉입구","4443","4691","20260720"
"20260717","분당선","태평","10158","9278","20260720"
"20260717","경춘선","퇴계원","2529","2376","20260720"
"20260717","경의선","파주","954","820","20260720"
"20260717","경강선","판교","4449","4113","20260720"
"20260717","중앙선","팔당","1126","1187","20260720"
"20260717","경춘선","평내호평","4805","4601","20260720"
"20260717","과천선","평촌","9369","8886","20260720"
"20260717","경부선","평택","14195","13389","20260720"
"20260717","경부선","평택지제","4523","4235","20260720"
"20260717","경의선","풍산","5131","5033","20260720"
"20260717","7호선","하계","11389","10457","20260720"
"20260717","5호선","하남검단산","6582","6492","20260720"
"20260717","5호선","하남시청(덕풍?신장)","6654","6262","20260720"
"20260717","5호선","하남풍산","3091","3006","20260720"
"20260717","7호선","학동","7816","8193","20260720"
"20260717","3호선","학여울","1232","1217","20260720"
"20260717","6호선","한강진","9294","11593","20260720"
"20260717","경의선","한국항공대","1210","1159","20260720"
"20260717","경원선","한남","2202","2307","20260720"
"20260717","안산선","한대앞","7043","7026","20260720"
"20260717","4호선","한성대입구(삼선교)","10859","10273","20260720"
"20260717","9호선2~3단계","한성백제","2555","2164","20260720"
"20260717","2호선","한양대","4903","4969","20260720"
"20260717","분당선","한티","11112","10997","20260720"
"20260717","2호선","합정","27338","30383","20260720"
"20260717","6호선","합정","12139","11629","20260720"
"20260717","5호선","행당","5188","4350","20260720"
"20260717","경의선","행신","5158","5160","20260720"
"20260717","4호선","혜화","32980","34162","20260720"
"20260717","수인선","호구포","2721","2556","20260720"
"20260717","공항철도 1호선","홍대입구","20476","20061","20260720"
"20260717","2호선","홍대입구","85165","93853","20260720"
"20260717","경의선","홍대입구","2909","3349","20260720"
"20260717","3호선","홍제","13516","12219","20260720"
"20260717","우이신설선","화계","2799","2523","20260720"
"20260717","5호선","화곡","19895","18058","20260720"
"20260717","6호선","화랑대(서울여대입구)","6706","5662","20260720"
"20260717","경부선","화서","11271","11312","20260720"
"20260717","일산선","화정","12847","13440","20260720"
"20260717","중앙선","회기","19015","16872","20260720"
"20260717","경원선","회룡","10139","9878","20260720"
"20260717","4호선","회현(남대문시장)","27391","29319","20260720"
"20260717","6호선","효창공원앞","4797","4227","20260720"
"20260717","경의선","효창공원앞","1962","2150","20260720"
"20260717","9호선","흑석(중앙대입구)","5086","5067","20260720"
"20260716","우이신설선","4.19민주묘지","3552","3253","20260719"
"20260716","경원선","가능","7143","6932","20260719"
"20260716","3호선","가락시장","10595","10137","20260719"
"20260716","8호선","가락시장","9895","10863","20260719"
"20260716","7호선","가산디지털단지","51167","51635","20260719"
"20260716","경부선","가산디지털단지","19973","22488","20260719"
"20260716","9호선","가양","25093","23903","20260719"
"20260716","우이신설선","가오리","5008","4887","20260719"
"20260716","경의선","가좌","6649","6199","20260719"
"20260716","분당선","가천대","8740","8517","20260719"
"20260716","경춘선","가평","2412","2428","20260719"
"20260716","경인선","간석","6266","5980","20260719"
"20260716","경춘선","갈매","3053","2734","20260719"
"20260716","2호선","강남","96891","89486","20260719"
"20260716","분당선","강남구청","11013","13027","20260719"
"20260716","7호선","강남구청","19260","21535","20260719"
"20260716","5호선","강동","21670","20555","20260719"
"20260716","8호선","강동구청","12318","12486","20260719"
"20260716","경의선","강매","3539","2925","20260719"
"20260716","2호선","강변(동서울터미널)","31614","32548","20260719"
"20260716","5호선","강일","6993","6497","20260719"
"20260716","경춘선","강촌","472","422","20260719"
"20260716","5호선","개롱","7523","7696","20260719"
"20260716","경인선","개봉","25733","24846","20260719"
"20260716","분당선","개포동","4503","4665","20260719"
"20260716","9호선","개화","2773","1823","20260719"
"20260716","5호선","개화산","6886","6502","20260719"
"20260716","5호선","거여","11665","11555","20260719"
"20260716","7호선","건대입구","15689","16042","20260719"
"20260716","2호선","건대입구","41307","43683","20260719"
"20260716","공항철도 1호선","검암","7069","6891","20260719"
"20260716","경강선","경기광주","9819","9091","20260719"
"20260716","과천선","경마공원","1414","1385","20260719"
"20260716","3호선","경복궁(정부서울청사)","30613","29815","20260719"
"20260716","3호선","경찰병원","8965","8877","20260719"
"20260716","공항철도 1호선","계양","10343","10109","20260719"
"20260716","5호선","고덕","12273","11775","20260719"
"20260716","6호선","고려대(종암)","9330","8568","20260719"
"20260716","수인선","고색","6748","6262","20260719"
"20260716","3호선","고속터미널","58255","61943","20260719"
"20260716","7호선","고속터미널","20906","18822","20260719"
"20260716","9호선","고속터미널","18433","27126","20260719"
"20260716","안산선","고잔","10219","9735","20260719"
"20260716","경의선","곡산","729","757","20260719"
"20260716","경강선","곤지암","2354","2259","20260719"
"20260716","경의선","공덕","4914","3963","20260719"
"20260716","공항철도 1호선","공덕","3673","4775","20260719"
"20260716","6호선","공덕","22737","21724","20260719"
"20260716","5호선","공덕","16810","17804","20260719"
"20260716","7호선","공릉(서울과학기술대)","13744","13221","20260719"
"20260716","9호선","공항시장","3168","3305","20260719"
"20260716","공항철도 1호선","공항화물청사","2244","2289","20260719"
"20260716","과천선","과천","5894","5481","20260719"
"20260716","경부선","관악","7794","7730","20260719"
"20260716","신림선","관악산(서울대)","3708","3391","20260719"
"20260716","5호선","광나루(장신대)","12882","12209","20260719"
"20260716","경부선","광명","4259","3780","20260719"
"20260716","7호선","광명사거리","25380","24823","20260719"
"20260716","경원선","광운대","9178","8504","20260719"
"20260716","5호선","광화문(세종문화회관)","38599","41496","20260719"
"20260716","6호선","광흥창(서강)","11365","10892","20260719"
"20260716","3호선","교대(법원.검찰청)","20456","11378","20260719"
"20260716","2호선","교대(법원.검찰청)","36247","43904","20260719"
"20260716","경부선","구로","18655","18878","20260719"
"20260716","2호선","구로디지털단지","65258","64912","20260719"
"20260716","분당선","구룡","4004","3832","20260719"
"20260716","중앙선","구리","8170","8511","20260719"
"20260716","9호선","구반포","3219","2880","20260719"
"20260716","6호선","구산","9222","7214","20260719"
"20260716","분당선","구성","8721","8709","20260719"
"20260716","2호선","구의(광진구청)","34083","33143","20260719"
"20260716","경인선","구일","7184","6967","20260719"
"20260716","3호선","구파발","25532","24461","20260719"
"20260716","중앙선","국수","765","770","20260719"
"20260716","9호선","국회의사당","20299","20870","20260719"
"20260716","7호선","군자(능동)","17945","14073","20260719"
"20260716","5호선","군자(능동)","13469","15031","20260719"
"20260716","경부선","군포","7512","7206","20260719"
"20260716","경춘선","굴봉산","140","117","20260719"
"20260716","5호선","굽은다리(강동구민회관앞)","11038","10287","20260719"
"20260716","경춘선","금곡","1889","1829","20260719"
"20260716","경의선","금릉","5680","5433","20260719"
"20260716","경부선","금정","31797","32362","20260719"
"20260716","경부선","금천구청","11950","12162","20260719"
"20260716","경의선","금촌","7516","7307","20260719"
"20260716","3호선","금호","9042","8520","20260719"
"20260716","분당선","기흥","11682","10741","20260719"
"20260716","5호선","길동","10287","10434","20260719"
"20260716","4호선","길음","23639","22933","20260719"
"20260716","경춘선","김유정","392","466","20260719"
"20260716","5호선","김포공항","16423","9848","20260719"
"20260716","서해선","김포공항","3376","5044","20260719"
"20260716","공항철도 1호선","김포공항","10865","5614","20260719"
"20260716","9호선","김포공항","6609","11826","20260719"
"20260716","5호선","까치산","30906","28943","20260719"
"20260716","2호선","낙성대(강감찬)","32223","29917","20260719"
"20260716","7호선","남구로","17248","18394","20260719"
"20260716","수인선","남동인더스파크","2662","3016","20260719"
"20260716","3호선","남부터미널(예술의전당)","36588","37473","20260719"
"20260716","7호선","남성","12567","11624","20260719"
"20260716","경부선","남영","10366","10868","20260719"
"20260716","8호선","남위례","9487","9374","20260719"
"20260716","경춘선","남춘천","3025","3306","20260719"
"20260716","4호선","남태령","1740","1527","20260719"
"20260716","8호선","남한산성입구(성남법원.검찰청)","13450","11672","20260719"
"20260716","7호선","내방","17414","17493","20260719"
"20260716","9호선","노들","5718","4571","20260719"
"20260716","경부선","노량진","9378","9301","20260719"
"20260716","9호선","노량진","31037","29852","20260719"
"20260716","7호선","노원","23295","25002","20260719"
"20260716","4호선","노원","23642","26705","20260719"
"20260716","3호선","녹번","16973","15549","20260719"
"20260716","6호선","녹사평(용산구청)","6229","6518","20260719"
